copy1	copy2	ID.1	ID.2	TEconsensus.1	TEconsensus.2	species.1	species.2	superfamily	mrca	divTime	pID	length	qStart	qEnd	sStart	sEnd	ka	ks	length.aa	community	hitGroup	independent	subClass	newName
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-133520580-133521622-+-GCA_018994145.1:rnd-6_family-195	72933	1956838	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	82.353	306	1667	1972	680	376	0.182729223719015	0.355305146041557	255	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-84809668-84810991-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-366741661-366742197-+-GCA_018994145.1:rnd-6_family-195	141884	1956813	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	82.295	305	103	407	35	339	0.14329552018698	0.483096171863194	303	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015498.1-165666349-165668717-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032240.1-36919264-36919975-C-GCA_018994145.1:rnd-6_family-195	88238	1955464	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	82.201	309	367	672	683	378	0.123351490717812	0.476342554853284	207	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015501.1-23577516-23578052-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-351513572-351514945-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	581937	1254114	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	82.095	525	1	523	429	951	0.181484469572005	0.324178364993804	411	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-84809668-84810991-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032245.1-304484673-304485403-C-GCA_018994145.1:rnd-6_family-195	141884	1955394	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	82.085	307	101	407	697	391	0.150515346669497	0.491028249261541	306	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-84809668-84810991-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-451891698-451892381-+-GCA_018994145.1:rnd-6_family-195	141884	1955369	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	82.085	307	101	407	47	352	0.140547269180881	0.417551240484497	243	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015498.1-165666349-165668717-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032245.1-304484673-304485403-C-GCA_018994145.1:rnd-6_family-195	88238	1955394	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	82.085	307	367	672	697	391	0.146322934178771	0.449370315319461	303	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015501.1-23577516-23578052-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-402215192-402217037-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	581937	1090645	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	82.027	523	6	526	431	953	0.180225886841707	0.331701995810914	474	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032237.1-305053083-305053840-C-GCA_018994145.1:rnd-6_family-195	72933	1956862	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.994	311	1668	1974	369	676	0.0853882934944754	0.411998333805418	168	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-84809668-84810991-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-402215192-402217037-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	141884	1090645	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.961	1142	186	1323	4	1131	0.178362130302703	0.339320262138605	537	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032235.1-287620368-287621139-+-GCA_018994145.1:rnd-6_family-195	72933	1954092	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.877	309	1666	1974	390	83	0.155098416179748	0.453773240257671	258	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7887648-7888789-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-262651118-262652279-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	357661	1363660	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.846	325	757	1080	1	325	0.145850438345067	0.458509842554084	225	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015498.1-165666349-165668717-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-155980454-155981139-C-GCA_018994145.1:rnd-6_family-195	88238	1955089	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.818	308	367	673	610	303	0.160202346934221	0.413177938839167	303	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7887648-7888789-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-205842488-205843183-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	357661	1868845	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.779	461	302	762	444	1	0.145789298147617	0.336454280787798	213	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015498.1-165666349-165668717-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032245.1-419888936-419889722-C-GCA_018994145.1:rnd-6_family-195	88238	1955433	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.759	307	367	672	708	402	0.154826463238175	0.461634093711023	303	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-124965748-124968025-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-205841916-205842349-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	79978	1356648	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.701	388	714	1098	384	1	0.18281059721004	0.206721693282381	369	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032238.1-90312176-90313384-C-GCA_018994145.1:rnd-6_family-195	72933	1958093	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.639	305	1667	1971	361	660	0.196186967152912	0.326816663143041	249	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-136981017-136982148-+-GCA_018994145.1:rnd-6_family-195	72933	1956837	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.613	310	1667	1976	830	522	0.177928441822204	0.410836974117163	258	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-200108449-200108805-C-GCA_023014485.1:rnd-1_family-333	GCA_018994145.1-CM032234.1-444398978-444401226-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	833270	1182563	GCA_023014485.1:rnd-1_family-333	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.494	308	44	351	545	842	0.158527587478567	0.144244006657185	198	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015501.1-23577516-23578052-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032235.1-154392094-154392957-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	581937	1293886	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.481	432	7	437	435	861	0.146701735206608	0.358024465222205	321	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7889131-7890123-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032238.1-71537019-71537722-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	374839	1958154	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.29	310	552	860	1	309	0.148756713167166	0.477886369714371	129	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-84809668-84810991-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032238.1-71537019-71537722-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	141884	1958154	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.23	309	99	407	309	1	0.176723401184376	0.446467468016633	306	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032237.1-105517899-105518466-+-GCA_018994145.1:rnd-6_family-195	72933	1955613	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.169	308	1974	1667	65	371	0.183323227764444	0.423948810234132	258	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032243.1-198416109-198416863-+-GCA_018994145.1:rnd-6_family-195	72933	1958147	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.169	308	1972	1667	70	373	0.137447903617267	0.425648937775678	216	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015498.1-165666349-165668717-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032237.1-182982869-182984120-C-GCA_018994145.1:rnd-6_family-195	88238	1956506	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.107	307	367	672	703	397	0.167452977588485	0.467669037501674	303	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-84809668-84810991-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032235.1-154392094-154392957-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	141884	1293886	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	81.078	872	186	1053	4	861	0.154381870106952	0.427874041798636	471	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-84809668-84810991-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-351513572-351514945-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	141884	1254114	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.961	1145	186	1323	4	1118	0.173882185677549	0.33117589350553	624	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032239.1-109453379-109454077-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	72933	1330729	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.959	709	896	1598	1	698	0.153715127734268	0.316989383140336	420	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7887648-7888789-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032237.1-294983992-294986092-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	357661	1095960	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.902	843	302	1141	39	874	0.162701216253143	0.252950016560946	333	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7889131-7890123-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032245.1-431003825-431004304-+-GCA_018994145.1:rnd-6_family-195	374839	1959304	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.782	307	553	858	385	80	0.153033941828845	0.484668971848588	129	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032235.1-154392094-154392957-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	72933	1293886	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.756	873	1024	1892	861	1	0.158337901236314	0.343727631520862	381	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7889131-7890123-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-285999258-286000279-+-GCA_018994145.1:rnd-6_family-195	374839	1957790	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.707	311	552	861	843	536	0.16291798668139	0.477099002039408	114	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7887648-7888789-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-191450209-191451340-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	357661	1095929	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.679	854	302	1141	253	1091	0.186697309487522	0.252631804004449	504	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7887648-7888789-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032245.1-393408340-393410091-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	357661	1127807	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.501	759	384	1141	1751	1007	0.194096664161143	0.209460682336179	270	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7887648-7888789-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-105169883-105171898-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	357661	1133666	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.488	738	401	1134	99	807	0.125012758420177	0.496988119973982	183	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-84809668-84810991-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032241.1-92813581-92814838-C-GCA_018994145.1:rnd-6_family-195	141884	1955530	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.456	307	101	407	711	405	0.171232076768355	0.454698481553091	306	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015498.1-165666349-165668717-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032243.1-188769335-188770022-+-GCA_018994145.1:rnd-6_family-195	88238	1957704	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.456	307	367	672	54	357	0.176471918934971	0.404515796810069	297	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-84809668-84810991-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032239.1-79470561-79471559-+-GCA_018994145.1:rnd-6_family-195	141884	1956741	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.435	322	92	407	535	855	0.171804971740652	0.398536972476073	270	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7887648-7888789-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-444398978-444401226-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	357661	1182563	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.399	852	302	1141	186	1006	0.11498624565131	0.25684549886558	231	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-351513572-351514945-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	72933	1254114	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.306	1371	529	1892	1340	1	0.169034855655325	0.366683108037539	588	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-91022634-91023513-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-402215192-402217037-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	771208	1090645	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.223	359	504	844	1	359	0.148866430897774	0.344668742257016	300	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015501.1-23577516-23578052-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-105169883-105171898-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	581937	1133666	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.194	515	1	511	1141	643	0.222826098038239	0.431329161147816	264	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015501.1-23577516-23578052-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032237.1-255511377-255512365-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	581937	1107220	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.161	373	158	526	1	373	0.212525075318091	0.259120617437647	237	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032241.1-7088529-7089411-C-GCA_018994145.1:rnd-6_family-195	72933	1951769	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.159	378	1667	2035	397	765	0.151779165178609	0.340466178986593	258	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7889131-7890123-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032238.1-48947045-48947798-C-GCA_018994145.1:rnd-6_family-195	374839	1393092	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	80.064	311	552	858	358	667	0.143430509685826	0.418773976165997	126	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015493.1-7887648-7888789-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032237.1-255511377-255512365-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	357661	1107220	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	79.951	818	328	1141	984	183	0.174719716211025	0.190271529669455	429	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015498.1-165666349-165668717-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-290647088-290648301-C-GCA_018994145.1:rnd-6_family-195	88238	1955504	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	79.935	309	365	672	698	390	0.171570276916274	0.495995983555284	303	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015494.1-91023514-91024751-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032237.1-294983992-294986092-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	316255	1095960	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	79.893	935	1	933	962	39	0.234466485624111	0.453168139642588	303	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015490.1-224616304-224618704-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-123376562-123377164-C-GCA_018994145.1:rnd-6_family-195	72933	1956632	Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1:rnd-6_family-195	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	79.885	348	1667	2007	135	479	0.137964892301425	0.462370316820875	222	25	24	FALSE	DNA	CMC-Chapaev-3
GCA_907164885.1-OU015498.1-165666349-165668717-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_018994145.1-CM032234.1-191450209-191451340-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	88238	1095929	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Dolomedes_plantarius	Leptobrachium_ailaonicum	DNA/CMC-Chapaev-3	248	1359.616	79.866	894	1189	2061	1129	253	0.194254538755106	0.32932291624006	351	25	24	FALSE	DNA	CMC-Chapaev-3
